gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4152756948	d8cd16ba-bb74-4420-821e-083f2bac17c2	OP958325	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri		SPECIES	Staphylococcus warneri A	Staphylococcus warneri		CO	Cundinamarca		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	4.93	-74.17							2014			2014	10871282	10871282	PRESERVED_SPECIMEN			AGROSAVIA BGMA B40500174				CC_BY_4_0		G. Fredy			2025-12-20T12:40:28.179Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND
4152756947	d8cd16ba-bb74-4420-821e-083f2bac17c2	OP958303	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus chromogenes		SPECIES	Staphylococcus chromogenes (Devriese et al., 1978) Hajek et al., 1987	Staphylococcus chromogenes		CO	Meta		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	3.99	-73.77							2014			2014	3227714	3227714	PRESERVED_SPECIMEN			AGROSAVIA BGMA B40500122				CC_BY_4_0		P. Rocio			2025-12-20T12:41:32.114Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND
4152747680	d8cd16ba-bb74-4420-821e-083f2bac17c2	OP958364	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus hominis		SPECIES	Staphylococcus hominis Kloos & Schleifer, 1975	Staphylococcus hominis		CO	Antioquia		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	5.61	-75.17							2016			2016	3227688	3227688	PRESERVED_SPECIMEN			AGROSAVIA BGMA B40500255				CC_BY_4_0		P. Rocio			2025-12-20T12:41:26.316Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND
4152740187	d8cd16ba-bb74-4420-821e-083f2bac17c2	OP958597	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus chromogenes		SPECIES	Staphylococcus chromogenes (Devriese et al., 1978) Hajek et al., 1987	Staphylococcus chromogenes		CO	Antioquia		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	6.49	-74.84							2016			2016	3227714	3227714	PRESERVED_SPECIMEN			AGROSAVIA BGMA B40500345				CC_BY_4_0		H. Byron			2025-12-20T12:41:29.943Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND
4152740179	d8cd16ba-bb74-4420-821e-083f2bac17c2	OP958443	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus haemolyticus		SPECIES	Staphylococcus haemolyticus Schleifer & Kloos, 1975	Staphylococcus haemolyticus		CO	Cundinamarca		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	5.1	-73.8							2008			2008	3227680	3227680	PRESERVED_SPECIMEN			AGROSAVIA BGMA B40500011				CC_BY_4_0		G. Fredy			2025-12-20T12:40:34.791Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND
4152740175	d8cd16ba-bb74-4420-821e-083f2bac17c2	OP958344	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus chromogenes		SPECIES	Staphylococcus chromogenes (Devriese et al., 1978) Hajek et al., 1987	Staphylococcus chromogenes		CO	Cundinamarca		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	4.49	-74.26							2014			2014	3227714	3227714	PRESERVED_SPECIMEN			AGROSAVIA BGMA B40500206				CC_BY_4_0		G. Fredy			2025-12-20T12:40:50.922Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND;TAXON_ID_NOT_FOUND
4152740174	d8cd16ba-bb74-4420-821e-083f2bac17c2	OP958333	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus devriesei		SPECIES	Staphylococcus devriesei A	Staphylococcus devriesei		CO	Cundinamarca		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	4.72	-74.21							2014			2014	8234675	8234675	PRESERVED_SPECIMEN			AGROSAVIA BGMA B40500187				CC_BY_4_0		G. Fredy			2025-12-20T12:40:35.349Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND;TAXON_ID_NOT_FOUND
4152740173	d8cd16ba-bb74-4420-821e-083f2bac17c2	OP958322	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri		SPECIES	Staphylococcus warneri A	Staphylococcus warneri		CO	Cundinamarca		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	4.93	-74.17							2014			2014	10871282	10871282	PRESERVED_SPECIMEN			AGROSAVIA BGMA B40500166				CC_BY_4_0		G. Fredy			2025-12-20T12:40:28.235Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND
4152728487	d8cd16ba-bb74-4420-821e-083f2bac17c2	OP958583	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus chromogenes		SPECIES	Staphylococcus chromogenes (Devriese et al., 1978) Hajek et al., 1987	Staphylococcus chromogenes		CO	Antioquia		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	6.49	-74.84							2016			2016	3227714	3227714	PRESERVED_SPECIMEN			AGROSAVIA BGMA B40500319				CC_BY_4_0		H. Byron			2025-12-20T12:41:18.602Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND
4152728486	d8cd16ba-bb74-4420-821e-083f2bac17c2	OP958462	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus devriesei		SPECIES	Staphylococcus devriesei A	Staphylococcus devriesei		CO	Cundinamarca		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	4.71	-74.23							2013			2013	8234675	8234675	PRESERVED_SPECIMEN			AGROSAVIA BGMA B40500077				CC_BY_4_0		B. Antonio			2025-12-20T12:41:03.977Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND
4152728483	d8cd16ba-bb74-4420-821e-083f2bac17c2	OP958352	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus devriesei		SPECIES	Staphylococcus devriesei A	Staphylococcus devriesei		CO	Cundinamarca		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	4.85	-74.26							2015			2015	8234675	8234675	PRESERVED_SPECIMEN			AGROSAVIA BGMA B40500242				CC_BY_4_0		G. Fredy			2025-12-20T12:41:04.426Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND
4152728481	d8cd16ba-bb74-4420-821e-083f2bac17c2	OP958297	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus devriesei		SPECIES	Staphylococcus devriesei A	Staphylococcus devriesei		CO	Cundinamarca		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	5.02	-73.98							2014			2014	8234675	8234675	PRESERVED_SPECIMEN			AGROSAVIA BGMA B40500111				CC_BY_4_0		P. Rocio			2025-12-20T12:40:49.788Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND;TAXON_ID_NOT_FOUND
4152726022	d8cd16ba-bb74-4420-821e-083f2bac17c2	OP958497	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus devriesei		SPECIES	Staphylococcus devriesei A	Staphylococcus devriesei		CO	Cundinamarca		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	4.85	-74.26							2014			2014	8234675	8234675	PRESERVED_SPECIMEN			AGROSAVIA BGMA B40500154				CC_BY_4_0		G. Fredy			2025-12-20T12:39:57.936Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND;TAXON_ID_NOT_FOUND
4152726020	d8cd16ba-bb74-4420-821e-083f2bac17c2	OP958453	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri		SPECIES	Staphylococcus warneri A	Staphylococcus warneri		CO	Cundinamarca		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	4.71	-74.23							2011			2011	10871282	10871282	PRESERVED_SPECIMEN			AGROSAVIA BGMA B40500036				CC_BY_4_0		G. Fredy			2025-12-20T12:40:50.129Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND
4152726019	d8cd16ba-bb74-4420-821e-083f2bac17c2	OP958442	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus		SPECIES	Staphylococcus aureus Rosenbach, 1884	Staphylococcus aureus		CO	Cundinamarca		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	5.1	-73.8							2008			2008	3227657	3227657	PRESERVED_SPECIMEN			AGROSAVIA BGMA B40500010				CC_BY_4_0		G. Fredy			2025-12-20T12:40:34.716Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND;TAXON_ID_NOT_FOUND
4152726018	d8cd16ba-bb74-4420-821e-083f2bac17c2	OP958431	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri		SPECIES	Staphylococcus warneri A	Staphylococcus warneri		CO	Cundinamarca		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	4.7	-74.2							2016			2016	10871282	10871282	PRESERVED_SPECIMEN			AGROSAVIA BGMA B40500371				CC_BY_4_0		P. Rocio, T. Ligia, J. Sabrina			2025-12-20T12:40:18.589Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND;TAXON_ID_NOT_FOUND
4152726013	d8cd16ba-bb74-4420-821e-083f2bac17c2	OP958332	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri		SPECIES	Staphylococcus warneri A	Staphylococcus warneri		CO	Cundinamarca		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	5.07	-73.88							2014			2014	10871282	10871282	PRESERVED_SPECIMEN			AGROSAVIA BGMA B40500181				CC_BY_4_0		G. Fredy			2025-12-20T12:40:35.385Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND
4152726012	d8cd16ba-bb74-4420-821e-083f2bac17c2	OP958310	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri		SPECIES	Staphylococcus warneri A	Staphylococcus warneri		CO	Cundinamarca		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	5.31	-73.71							2014			2014	10871282	10871282	PRESERVED_SPECIMEN			AGROSAVIA BGMA B40500138				CC_BY_4_0		G. Fredy			2025-12-20T12:39:58.268Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND
4152719053	d8cd16ba-bb74-4420-821e-083f2bac17c2	OP958350	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri		SPECIES	Staphylococcus warneri A	Staphylococcus warneri		CO	Cundinamarca		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	4.93	-74.17							2015			2015	10871282	10871282	PRESERVED_SPECIMEN			AGROSAVIA BGMA B40500233				CC_BY_4_0		G. Fredy			2025-12-20T12:41:04.274Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND;TAXON_ID_NOT_FOUND
4152719051	d8cd16ba-bb74-4420-821e-083f2bac17c2	OP958273	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus haemolyticus		SPECIES	Staphylococcus haemolyticus Schleifer & Kloos, 1975	Staphylococcus haemolyticus		CO	Cundinamarca		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	4.87	-73.88							2009			2009	3227680	3227680	PRESERVED_SPECIMEN			AGROSAVIA BGMA B40500027				CC_BY_4_0		G. Fredy			2025-12-20T12:40:17.866Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND
4152710252	d8cd16ba-bb74-4420-821e-083f2bac17c2	OP958472	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus devriesei		SPECIES	Staphylococcus devriesei A	Staphylococcus devriesei		CO	Cundinamarca		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	5.02	-73.98							2014			2014	8234675	8234675	PRESERVED_SPECIMEN			AGROSAVIA BGMA B40500109				CC_BY_4_0		P. Rocio			2025-12-20T12:41:20.159Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND
4152704975	d8cd16ba-bb74-4420-821e-083f2bac17c2	OP958591	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus chromogenes		SPECIES	Staphylococcus chromogenes (Devriese et al., 1978) Hajek et al., 1987	Staphylococcus chromogenes		CO	Antioquia		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	6.49	-74.84							2016			2016	3227714	3227714	PRESERVED_SPECIMEN			AGROSAVIA BGMA B40500336				CC_BY_4_0		H. Byron			2025-12-20T12:41:21.890Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND
4152704973	d8cd16ba-bb74-4420-821e-083f2bac17c2	OP958481	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus chromogenes		SPECIES	Staphylococcus chromogenes (Devriese et al., 1978) Hajek et al., 1987	Staphylococcus chromogenes		CO	Meta		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	3.99	-73.77							2014			2014	3227714	3227714	PRESERVED_SPECIMEN			AGROSAVIA BGMA B40500126				CC_BY_4_0		P. Rocio			2025-12-20T12:41:35.634Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND
4152704970	d8cd16ba-bb74-4420-821e-083f2bac17c2	OP958283	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus chromogenes		SPECIES	Staphylococcus chromogenes (Devriese et al., 1978) Hajek et al., 1987	Staphylococcus chromogenes		CO	Meta		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	3.83	-73.69							2013			2013	3227714	3227714	PRESERVED_SPECIMEN			AGROSAVIA BGMA B40500075				CC_BY_4_0		P. Jorge Luis			2025-12-20T12:40:34.901Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND;TAXON_ID_NOT_FOUND
4036463366	9f99a46b-d812-45a2-b51a-3f48f65357b5	PUJ:CMPUJ:478	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis		SPECIES	Staphylococcus epidermidis (Winslow & Winslow, 1908) Evans, 1916	Staphylococcus epidermidis	Winslow, 1908	CO		Bogotá, D.C.	PRESENT		0e2f2e28-7790-4c82-b8fb-6ef7b4c764e2	4.630639	-74.064444							2021-03-25	25	3	2021	3227655	3227655	LIVING_SPECIMEN	Pontificia Universidad Javeriana (PUJ)	CMPUJ	CMPUJ:478		Maira Alexandra Téllez;Eliana Rodríguez		CC_BY_NC_4_0		Nelly Roa			2025-11-25T14:23:31.189Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY
4023091338	0efe8320-0602-42b8-90d5-85eb8a531716	ICESI:COMUNIC:SOG30	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri		SPECIES	Staphylococcus warneri Kloos & Schleifer, 1975	Staphylococcus warneri	Kloos & Schleifer, 1975	CO	Barrio Pance, Universidad Icesi	Valle del Cauca	PRESENT		7d91f9bd-f6cd-48e3-ba81-3c228cf5e13a	3.341895	-76.530602			1018.0	0.0			2019			2019	3227675	3227675	HUMAN_OBSERVATION	Universidad Icesi (ICESI)		SOG30		Thaura Ghneim Herrera	2019-05-01T00:00:00	CC_BY_NC_4_0		Thaura Ghneim Herrera			2025-11-25T14:04:22.326Z		RECORDED_DATE_MISMATCH
4022920363	b4009515-133a-4a7d-84d8-954ff07b3071	ULibre:CeparioBacteriodetes:1084A-4	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus	Rosenbach, 1884	CO	Corregimiento Arabia alta, vereda Perez bajo, predio La Pastora	Risaralda	PRESENT		0b6c758d-aeac-4bea-a8c9-bd1703468b8a	4.723444	-75.7085							2019-01/2019-07			2019	7945561		HUMAN_OBSERVATION	Universidad Libre (Unilibre)						CC_BY_NC_4_0		Ana Maria Colonia			2025-11-25T14:04:19.673Z		
4022920360	b4009515-133a-4a7d-84d8-954ff07b3071	ULibre:CeparioBacteriodetes:1155A-3	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus		SPECIES	Staphylococcus aureus Rosenbach, 1884	Staphylococcus aureus	Rosenbach, 1884	CO	Corregimiento Morelia, vereda Los Planes, predio Dinamarca	Risaralda	PRESENT		0b6c758d-aeac-4bea-a8c9-bd1703468b8a	4.792306	-75.818139							2019-01/2019-07			2019	3227657	3227657	HUMAN_OBSERVATION	Universidad Libre (Unilibre)						CC_BY_NC_4_0		Ana Maria Colonia			2025-11-25T14:04:19.673Z		
4022920358	b4009515-133a-4a7d-84d8-954ff07b3071	ULibre:CeparioBacteriodetes:1294B-4	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus	Rosenbach, 1884	CO	Corregimiento Combia alta, vereda El Pital, predio El limoncito	Risaralda	PRESENT		0b6c758d-aeac-4bea-a8c9-bd1703468b8a	4.844	-75.748139							2019-01/2019-07			2019	7945561		HUMAN_OBSERVATION	Universidad Libre (Unilibre)						CC_BY_NC_4_0		Ana Maria Colonia			2025-11-25T14:04:19.673Z		
4022920354	b4009515-133a-4a7d-84d8-954ff07b3071	ULibre:CeparioBacteriodetes:1226A-4	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus	Rosenbach, 1884	CO	Corregimiento Puerto caldas, vereda El cofre, predio La Mariela	Risaralda	PRESENT		0b6c758d-aeac-4bea-a8c9-bd1703468b8a	4.795333	-75.917639							2019-01/2019-07			2019	7945561		HUMAN_OBSERVATION	Universidad Libre (Unilibre)						CC_BY_NC_4_0		Ana Maria Colonia			2025-11-25T14:04:19.673Z		
4022920352	b4009515-133a-4a7d-84d8-954ff07b3071	ULibre:CeparioBacteriodetes:1190C-4	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus	Rosenbach, 1884	CO	Corregimiento Morelia, vereda Los Planes, predio Ganday	Risaralda	PRESENT		0b6c758d-aeac-4bea-a8c9-bd1703468b8a	4.795111	-75.783056							2019-01/2019-07			2019	7945561		HUMAN_OBSERVATION	Universidad Libre (Unilibre)						CC_BY_NC_4_0		Ana Maria Colonia			2025-11-25T14:04:19.672Z		
4022920350	b4009515-133a-4a7d-84d8-954ff07b3071	ULibre:CeparioBacteriodetes:1310C-4	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus	Rosenbach, 1884	CO	Corregimiento Puerto caldas, vereda Puerto Caldas, predio El diamante	Risaralda	PRESENT		0b6c758d-aeac-4bea-a8c9-bd1703468b8a	4.764111	-75.895917							2019-01/2019-07			2019	7945561		HUMAN_OBSERVATION	Universidad Libre (Unilibre)						CC_BY_NC_4_0		Ana Maria Colonia			2025-11-25T14:04:19.673Z		
4022920347	b4009515-133a-4a7d-84d8-954ff07b3071	ULibre:CeparioBacteriodetes:1179C-4	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus	Rosenbach, 1884	CO	Corregimiento Morelia, vereda Los Planes, predio San Felipe	Risaralda	PRESENT		0b6c758d-aeac-4bea-a8c9-bd1703468b8a	4.780139	-75.803917							2019-01/2019-07			2019	7945561		HUMAN_OBSERVATION	Universidad Libre (Unilibre)						CC_BY_NC_4_0		Ana Maria Colonia			2025-11-25T14:04:19.672Z		
4022920344	b4009515-133a-4a7d-84d8-954ff07b3071	ULibre:CeparioBacteriodetes:1050A-3	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus		SPECIES	Staphylococcus aureus Rosenbach, 1884	Staphylococcus aureus	Rosenbach, 1884	CO	Corregimiento Tribunas, vereda Altamira, predio La Elita	Risaralda	PRESENT		0b6c758d-aeac-4bea-a8c9-bd1703468b8a	4.756722	-75.690306							2019-01/2019-07			2019	3227657	3227657	HUMAN_OBSERVATION	Universidad Libre (Unilibre)						CC_BY_NC_4_0		Ana Maria Colonia			2025-11-25T14:04:19.672Z		
4022920334	b4009515-133a-4a7d-84d8-954ff07b3071	ULibre:CeparioBacteriodetes:1237B-4	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus	Rosenbach, 1884	CO	Corregimiento Puerto caldas, vereda El cofre, predio Vistahermosa	Risaralda	PRESENT		0b6c758d-aeac-4bea-a8c9-bd1703468b8a	4.772639	-75.922361							2019-01/2019-07			2019	7945561		HUMAN_OBSERVATION	Universidad Libre (Unilibre)						CC_BY_NC_4_0		Ana Maria Colonia			2025-11-25T14:04:19.672Z		
4022920325	b4009515-133a-4a7d-84d8-954ff07b3071	ULibre:CeparioBacteriodetes:1134B-4	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus	Rosenbach, 1884	CO	Corregimiento Morelia, vereda Los Planes, predio el caucho	Risaralda	PRESENT		0b6c758d-aeac-4bea-a8c9-bd1703468b8a	4.787667	-75.804722							2019-01/2019-07			2019	7945561		HUMAN_OBSERVATION	Universidad Libre (Unilibre)						CC_BY_NC_4_0		Ana Maria Colonia			2025-11-25T14:04:19.671Z		
4022920323	b4009515-133a-4a7d-84d8-954ff07b3071	ULibre:CeparioBacteriodetes:1111A-4	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus	Rosenbach, 1884	CO	Corregimiento Combia alta, vereda El Pital, predio El limoncito	Risaralda	PRESENT		0b6c758d-aeac-4bea-a8c9-bd1703468b8a	4.844	-75.748139							2019-01/2019-07			2019	7945561		HUMAN_OBSERVATION	Universidad Libre (Unilibre)						CC_BY_NC_4_0		Ana Maria Colonia			2025-11-25T14:04:19.672Z		
4022920318	b4009515-133a-4a7d-84d8-954ff07b3071	ULibre:CeparioBacteriodetes:1095B-4	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus	Rosenbach, 1884	CO	Corregimiento Arabia alta, vereda Perez bajo, predio La Pastora	Risaralda	PRESENT		0b6c758d-aeac-4bea-a8c9-bd1703468b8a	4.723444	-75.7085							2019-01/2019-07			2019	7945561		HUMAN_OBSERVATION	Universidad Libre (Unilibre)						CC_BY_NC_4_0		Ana Maria Colonia			2025-11-25T14:04:19.670Z		
4022920316	b4009515-133a-4a7d-84d8-954ff07b3071	ULibre:CeparioBacteriodetes:1167C-4	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus	Rosenbach, 1884	CO	Corregimiento Morelia, vereda Los Planes, predio San Felipe	Risaralda	PRESENT		0b6c758d-aeac-4bea-a8c9-bd1703468b8a	4.780139	-75.803917							2019-01/2019-07			2019	7945561		HUMAN_OBSERVATION	Universidad Libre (Unilibre)						CC_BY_NC_4_0		Ana Maria Colonia			2025-11-25T14:04:19.670Z		
4022920311	b4009515-133a-4a7d-84d8-954ff07b3071	ULibre:CeparioBacteriodetes:1272B-4	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus			GENUS	Staphylococcus Rosenbach, 1884	Staphylococcus	Rosenbach, 1884	CO	Corregimiento Puerto caldas, vereda Puerto Caldas, predio La Hoya	Risaralda	PRESENT		0b6c758d-aeac-4bea-a8c9-bd1703468b8a	4.781306	-75.864944							2019-01/2019-07			2019	7945561		HUMAN_OBSERVATION	Universidad Libre (Unilibre)						CC_BY_NC_4_0		Ana Maria Colonia			2025-11-25T14:04:19.670Z		
